s1,s2,Re(r_ex.tm),Im(r_ex.tm),Abs(r_ex.tm),Arg(r_ex.tm),Re(r_ex.te),Im(r_ex.te),Abs(r_ex.te),Arg(r_ex.te)
+4.74000000E-01,+0.00000000E+00,-5.45847245E-01,+8.37884709E-01,+1.00000000E+00,+2.14819628E+00,-3.93370030E-01,+9.19380237E-01,+1.00000000E+00,+1.97509060E+00
+4.75000000E-01,+0.00000000E+00,-5.48804613E-01,+8.35950655E-01,+1.00000000E+00,+2.15172992E+00,-3.96112639E-01,+9.18201926E-01,+1.00000000E+00,+1.97807562E+00
+4.76000000E-01,+0.00000000E+00,-5.51763503E-01,+8.34000622E-01,+1.00000000E+00,+2.15527360E+00,-3.98863630E-01,+9.17010253E-01,+1.00000000E+00,+1.98107363E+00
+4.77000000E-01,+0.00000000E+00,-5.54723815E-01,+8.32034548E-01,+1.00000000E+00,+2.15882732E+00,-4.01622991E-01,+9.15805096E-01,+1.00000000E+00,+1.98408469E+00
+4.78000000E-01,+0.00000000E+00,-5.57685449E-01,+8.30052372E-01,+1.00000000E+00,+2.16239107E+00,-4.04390709E-01,+9.14586330E-01,+1.00000000E+00,+1.98710887E+00
+4.79000000E-01,+0.00000000E+00,-5.60648304E-01,+8.28054032E-01,+1.00000000E+00,+2.16596484E+00,-4.07166771E-01,+9.13353831E-01,+1.00000000E+00,+1.99014623E+00
+4.80000000E-01,+0.00000000E+00,-5.63612277E-01,+8.26039467E-01,+1.00000000E+00,+2.16954864E+00,-4.09951163E-01,+9.12107474E-01,+1.00000000E+00,+1.99319684E+00
+4.81000000E-01,+0.00000000E+00,-5.66577265E-01,+8.24008618E-01,+1.00000000E+00,+2.17314246E+00,-4.12743868E-01,+9.10847133E-01,+1.00000000E+00,+1.99626078E+00
+4.82000000E-01,+0.00000000E+00,-5.69543163E-01,+8.21961426E-01,+1.00000000E+00,+2.17674629E+00,-4.15544870E-01,+9.09572680E-01,+1.00000000E+00,+1.99933809E+00
+4.83000000E-01,+0.00000000E+00,-5.72509867E-01,+8.19897830E-01,+1.00000000E+00,+2.18036012E+00,-4.18354154E-01,+9.08283987E-01,+1.00000000E+00,+2.00242885E+00
+4.84000000E-01,+0.00000000E+00,-5.75477270E-01,+8.17817774E-01,+1.00000000E+00,+2.18398394E+00,-4.21171701E-01,+9.06980925E-01,+1.00000000E+00,+2.00553313E+00
+4.85000000E-01,+0.00000000E+00,-5.78445265E-01,+8.15721200E-01,+1.00000000E+00,+2.18761776E+00,-4.23997493E-01,+9.05663362E-01,+1.00000000E+00,+2.00865099E+00
+4.86000000E-01,+0.00000000E+00,-5.81413743E-01,+8.13608050E-01,+1.00000000E+00,+2.19126156E+00,-4.26831510E-01,+9.04331169E-01,+1.00000000E+00,+2.01178251E+00
+4.87000000E-01,+0.00000000E+00,-5.84382597E-01,+8.11478269E-01,+1.00000000E+00,+2.19491534E+00,-4.29673731E-01,+9.02984211E-01,+1.00000000E+00,+2.01492775E+00
+4.88000000E-01,+0.00000000E+00,-5.87351715E-01,+8.09331801E-01,+1.00000000E+00,+2.19857908E+00,-4.32524136E-01,+9.01622355E-01,+1.00000000E+00,+2.01808678E+00
+4.89000000E-01,+0.00000000E+00,-5.90320986E-01,+8.07168590E-01,+1.00000000E+00,+2.20225278E+00,-4.35382702E-01,+9.00245468E-01,+1.00000000E+00,+2.02125967E+00
+4.90000000E-01,+0.00000000E+00,-5.93290299E-01,+8.04988584E-01,+1.00000000E+00,+2.20593643E+00,-4.38249406E-01,+8.98853413E-01,+1.00000000E+00,+2.02444649E+00
+4.91000000E-01,+0.00000000E+00,-5.96259541E-01,+8.02791729E-01,+1.00000000E+00,+2.20963001E+00,-4.41124225E-01,+8.97446053E-01,+1.00000000E+00,+2.02764731E+00
+4.92000000E-01,+0.00000000E+00,-5.99228598E-01,+8.00577971E-01,+1.00000000E+00,+2.21333353E+00,-4.44007132E-01,+8.96023251E-01,+1.00000000E+00,+2.03086220E+00
+4.93000000E-01,+0.00000000E+00,-6.02197354E-01,+7.98347259E-01,+1.00000000E+00,+2.21704697E+00,-4.46898102E-01,+8.94584868E-01,+1.00000000E+00,+2.03409123E+00
+4.94000000E-01,+0.00000000E+00,-6.05165695E-01,+7.96099542E-01,+1.00000000E+00,+2.22077031E+00,-4.49797108E-01,+8.93130764E-01,+1.00000000E+00,+2.03733448E+00
+4.95000000E-01,+0.00000000E+00,-6.08133504E-01,+7.93834770E-01,+1.00000000E+00,+2.22450355E+00,-4.52704121E-01,+8.91660798E-01,+1.00000000E+00,+2.04059202E+00
+4.96000000E-01,+0.00000000E+00,-6.11100662E-01,+7.91552892E-01,+1.00000000E+00,+2.22824668E+00,-4.55619113E-01,+8.90174828E-01,+1.00000000E+00,+2.04386391E+00
+4.97000000E-01,+0.00000000E+00,-6.14067051E-01,+7.89253861E-01,+1.00000000E+00,+2.23199968E+00,-4.58542052E-01,+8.88672711E-01,+1.00000000E+00,+2.04715024E+00
+4.98000000E-01,+0.00000000E+00,-6.17032553E-01,+7.86937627E-01,+1.00000000E+00,+2.23576255E+00,-4.61472908E-01,+8.87154302E-01,+1.00000000E+00,+2.05045107E+00
+4.99000000E-01,+0.00000000E+00,-6.19997045E-01,+7.84604145E-01,+1.00000000E+00,+2.23953526E+00,-4.64411649E-01,+8.85619456E-01,+1.00000000E+00,+2.05376648E+00
+5.00000000E-01,+0.00000000E+00,-6.22960408E-01,+7.82253367E-01,+1.00000000E+00,+2.24331781E+00,-4.67358240E-01,+8.84068027E-01,+1.00000000E+00,+2.05709655E+00
+5.01000000E-01,+0.00000000E+00,-6.25922518E-01,+7.79885249E-01,+1.00000000E+00,+2.24711019E+00,-4.70312646E-01,+8.82499867E-01,+1.00000000E+00,+2.06044134E+00
+5.02000000E-01,+0.00000000E+00,-6.28883252E-01,+7.77499746E-01,+1.00000000E+00,+2.25091237E+00,-4.73274833E-01,+8.80914827E-01,+1.00000000E+00,+2.06380094E+00
+5.03000000E-01,+0.00000000E+00,-6.31842487E-01,+7.75096815E-01,+1.00000000E+00,+2.25472435E+00,-4.76244761E-01,+8.79312759E-01,+1.00000000E+00,+2.06717542E+00
+5.04000000E-01,+0.00000000E+00,-6.34800096E-01,+7.72676412E-01,+1.00000000E+00,+2.25854610E+00,-4.79222394E-01,+8.77693510E-01,+1.00000000E+00,+2.07056486E+00
+5.05000000E-01,+0.00000000E+00,-6.37755955E-01,+7.70238496E-01,+1.00000000E+00,+2.26237762E+00,-4.82207692E-01,+8.76056929E-01,+1.00000000E+00,+2.07396933E+00
+5.06000000E-01,+0.00000000E+00,-6.40709937E-01,+7.67783027E-01,+1.00000000E+00,+2.26621889E+00,-4.85200612E-01,+8.74402862E-01,+1.00000000E+00,+2.07738891E+00
+5.07000000E-01,+0.00000000E+00,-6.43661913E-01,+7.65309965E-01,+1.00000000E+00,+2.27006990E+00,-4.88201115E-01,+8.72731157E-01,+1.00000000E+00,+2.08082367E+00
+5.08000000E-01,+0.00000000E+00,-6.46611755E-01,+7.62819270E-01,+1.00000000E+00,+2.27393061E+00,-4.91209154E-01,+8.71041656E-01,+1.00000000E+00,+2.08427371E+00
+5.09000000E-01,+0.00000000E+00,-6.49559333E-01,+7.60310905E-01,+1.00000000E+00,+2.27780103E+00,-4.94224687E-01,+8.69334204E-01,+1.00000000E+00,+2.08773909E+00
+5.10000000E-01,+0.00000000E+00,-6.52504518E-01,+7.57784834E-01,+1.00000000E+00,+2.28168113E+00,-4.97247667E-01,+8.67608643E-01,+1.00000000E+00,+2.09121989E+00
+5.11000000E-01,+0.00000000E+00,-6.55447177E-01,+7.55241020E-01,+1.00000000E+00,+2.28557089E+00,-5.00278045E-01,+8.65864815E-01,+1.00000000E+00,+2.09471619E+00
+5.12000000E-01,+0.00000000E+00,-6.58387179E-01,+7.52679429E-01,+1.00000000E+00,+2.28947030E+00,-5.03315774E-01,+8.64102559E-01,+1.00000000E+00,+2.09822808E+00
+5.13000000E-01,+0.00000000E+00,-6.61324391E-01,+7.50100027E-01,+1.00000000E+00,+2.29337934E+00,-5.06360802E-01,+8.62321714E-01,+1.00000000E+00,+2.10175563E+00
+5.14000000E-01,+0.00000000E+00,-6.64258679E-01,+7.47502781E-01,+1.00000000E+00,+2.29729798E+00,-5.09413077E-01,+8.60522119E-01,+1.00000000E+00,+2.10529893E+00
+5.15000000E-01,+0.00000000E+00,-6.67189908E-01,+7.44887661E-01,+1.00000000E+00,+2.30122621E+00,-5.12472547E-01,+8.58703609E-01,+1.00000000E+00,+2.10885805E+00
+5.16000000E-01,+0.00000000E+00,-6.70117943E-01,+7.42254635E-01,+1.00000000E+00,+2.30516400E+00,-5.15539156E-01,+8.56866021E-01,+1.00000000E+00,+2.11243308E+00
+5.17000000E-01,+0.00000000E+00,-6.73042647E-01,+7.39603675E-01,+1.00000000E+00,+2.30911134E+00,-5.18612848E-01,+8.55009189E-01,+1.00000000E+00,+2.11602410E+00
+5.18000000E-01,+0.00000000E+00,-6.75963883E-01,+7.36934752E-01,+1.00000000E+00,+2.31306821E+00,-5.21693565E-01,+8.53132947E-01,+1.00000000E+00,+2.11963119E+00
+5.19000000E-01,+0.00000000E+00,-6.78881514E-01,+7.34247839E-01,+1.00000000E+00,+2.31703458E+00,-5.24781246E-01,+8.51237125E-01,+1.00000000E+00,+2.12325444E+00
+5.20000000E-01,+0.00000000E+00,-6.81795401E-01,+7.31542912E-01,+1.00000000E+00,+2.32101043E+00,-5.27875832E-01,+8.49321556E-01,+1.00000000E+00,+2.12689393E+00
+5.21000000E-01,+0.00000000E+00,-6.84705403E-01,+7.28819944E-01,+1.00000000E+00,+2.32499574E+00,-5.30977258E-01,+8.47386070E-01,+1.00000000E+00,+2.13054974E+00
+5.22000000E-01,+0.00000000E+00,-6.87611382E-01,+7.26078913E-01,+1.00000000E+00,+2.32899048E+00,-5.34085461E-01,+8.45430494E-01,+1.00000000E+00,+2.13422196E+00
+5.23000000E-01,+0.00000000E+00,-6.90513195E-01,+7.23319797E-01,+1.00000000E+00,+2.33299464E+00,-5.37200374E-01,+8.43454657E-01,+1.00000000E+00,+2.13791068E+00
+5.24000000E-01,+0.00000000E+00,-6.93410700E-01,+7.20542574E-01,+1.00000000E+00,+2.33700818E+00,-5.40321929E-01,+8.41458385E-01,+1.00000000E+00,+2.14161597E+00
+5.25000000E-01,+0.00000000E+00,-6.96303756E-01,+7.17747225E-01,+1.00000000E+00,+2.34103109E+00,-5.43450056E-01,+8.39441503E-01,+1.00000000E+00,+2.14533794E+00
+5.26000000E-01,+0.00000000E+00,-6.99192219E-01,+7.14933732E-01,+1.00000000E+00,+2.34506333E+00,-5.46584684E-01,+8.37403835E-01,+1.00000000E+00,+2.14907665E+00
+5.27000000E-01,+0.00000000E+00,-7.02075945E-01,+7.12102077E-01,+1.00000000E+00,+2.34910489E+00,-5.49725739E-01,+8.35345205E-01,+1.00000000E+00,+2.15283221E+00
+5.28000000E-01,+0.00000000E+00,-7.04954789E-01,+7.09252244E-01,+1.00000000E+00,+2.35315573E+00,-5.52873146E-01,+8.33265434E-01,+1.00000000E+00,+2.15660469E+00
+5.29000000E-01,+0.00000000E+00,-7.07828605E-01,+7.06384220E-01,+1.00000000E+00,+2.35721583E+00,-5.56026828E-01,+8.31164344E-01,+1.00000000E+00,+2.16039419E+00
+5.30000000E-01,+0.00000000E+00,-7.10697248E-01,+7.03497990E-01,+1.00000000E+00,+2.36128516E+00,-5.59186706E-01,+8.29041753E-01,+1.00000000E+00,+2.16420080E+00
+5.31000000E-01,+0.00000000E+00,-7.13560570E-01,+7.00593543E-01,+1.00000000E+00,+2.36536369E+00,-5.62352698E-01,+8.26897480E-01,+1.00000000E+00,+2.16802459E+00
+5.32000000E-01,+0.00000000E+00,-7.16418424E-01,+6.97670869E-01,+1.00000000E+00,+2.36945140E+00,-5.65524723E-01,+8.24731343E-01,+1.00000000E+00,+2.17186568E+00
+5.33000000E-01,+0.00000000E+00,-7.19270662E-01,+6.94729959E-01,+1.00000000E+00,+2.37354826E+00,-5.68702693E-01,+8.22543158E-01,+1.00000000E+00,+2.17572413E+00
+5.34000000E-01,+0.00000000E+00,-7.22117134E-01,+6.91770803E-01,+1.00000000E+00,+2.37765423E+00,-5.71886524E-01,+8.20332740E-01,+1.00000000E+00,+2.17960005E+00
+5.35000000E-01,+0.00000000E+00,-7.24957692E-01,+6.88793398E-01,+1.00000000E+00,+2.38176930E+00,-5.75076125E-01,+8.18099902E-01,+1.00000000E+00,+2.18349352E+00
+5.36000000E-01,+0.00000000E+00,-7.27792185E-01,+6.85797736E-01,+1.00000000E+00,+2.38589342E+00,-5.78271405E-01,+8.15844459E-01,+1.00000000E+00,+2.18740464E+00
+5.37000000E-01,+0.00000000E+00,-7.30620463E-01,+6.82783816E-01,+1.00000000E+00,+2.39002656E+00,-5.81472272E-01,+8.13566222E-01,+1.00000000E+00,+2.19133350E+00
+5.38000000E-01,+0.00000000E+00,-7.33442374E-01,+6.79751634E-01,+1.00000000E+00,+2.39416870E+00,-5.84678628E-01,+8.11265001E-01,+1.00000000E+00,+2.19528019E+00
+5.39000000E-01,+0.00000000E+00,-7.36257766E-01,+6.76701191E-01,+1.00000000E+00,+2.39831981E+00,-5.87890377E-01,+8.08940607E-01,+1.00000000E+00,+2.19924480E+00
+5.40000000E-01,+0.00000000E+00,-7.39066487E-01,+6.73632487E-01,+1.00000000E+00,+2.40247984E+00,-5.91107418E-01,+8.06592847E-01,+1.00000000E+00,+2.20322744E+00
+5.41000000E-01,+0.00000000E+00,-7.41868384E-01,+6.70545525E-01,+1.00000000E+00,+2.40664877E+00,-5.94329648E-01,+8.04221530E-01,+1.00000000E+00,+2.20722818E+00
+5.42000000E-01,+0.00000000E+00,-7.44663304E-01,+6.67440308E-01,+1.00000000E+00,+2.41082657E+00,-5.97556965E-01,+8.01826461E-01,+1.00000000E+00,+2.21124713E+00
+5.43000000E-01,+0.00000000E+00,-7.47451091E-01,+6.64316842E-01,+1.00000000E+00,+2.41501319E+00,-6.00789259E-01,+7.99407447E-01,+1.00000000E+00,+2.21528437E+00
+5.44000000E-01,+0.00000000E+00,-7.50231592E-01,+6.61175134E-01,+1.00000000E+00,+2.41920861E+00,-6.04026422E-01,+7.96964291E-01,+1.00000000E+00,+2.21934002E+00
+5.45000000E-01,+0.00000000E+00,-7.53004652E-01,+6.58015193E-01,+1.00000000E+00,+2.42341279E+00,-6.07268342E-01,+7.94496797E-01,+1.00000000E+00,+2.22341416E+00
+5.46000000E-01,+0.00000000E+00,-7.55770115E-01,+6.54837028E-01,+1.00000000E+00,+2.42762569E+00,-6.10514904E-01,+7.92004768E-01,+1.00000000E+00,+2.22750688E+00
+5.47000000E-01,+0.00000000E+00,-7.58527826E-01,+6.51640651E-01,+1.00000000E+00,+2.43184728E+00,-6.13765991E-01,+7.89488004E-01,+1.00000000E+00,+2.23161829E+00
+5.48000000E-01,+0.00000000E+00,-7.61277627E-01,+6.48426075E-01,+1.00000000E+00,+2.43607752E+00,-6.17021485E-01,+7.86946305E-01,+1.00000000E+00,+2.23574849E+00
+5.49000000E-01,+0.00000000E+00,-7.64019361E-01,+6.45193316E-01,+1.00000000E+00,+2.44031637E+00,-6.20281262E-01,+7.84379472E-01,+1.00000000E+00,+2.23989756E+00
+5.50000000E-01,+0.00000000E+00,-7.66752873E-01,+6.41942390E-01,+1.00000000E+00,+2.44456380E+00,-6.23545199E-01,+7.81787301E-01,+1.00000000E+00,+2.24406561E+00
+5.51000000E-01,+0.00000000E+00,-7.69478003E-01,+6.38673314E-01,+1.00000000E+00,+2.44881976E+00,-6.26813168E-01,+7.79169592E-01,+1.00000000E+00,+2.24825274E+00
+5.52000000E-01,+0.00000000E+00,-7.72194595E-01,+6.35386109E-01,+1.00000000E+00,+2.45308422E+00,-6.30085038E-01,+7.76526139E-01,+1.00000000E+00,+2.25245904E+00
+5.53000000E-01,+0.00000000E+00,-7.74902489E-01,+6.32080796E-01,+1.00000000E+00,+2.45735714E+00,-6.33360677E-01,+7.73856739E-01,+1.00000000E+00,+2.25668463E+00
+5.54000000E-01,+0.00000000E+00,-7.77601527E-01,+6.28757398E-01,+1.00000000E+00,+2.46163847E+00,-6.36639950E-01,+7.71161186E-01,+1.00000000E+00,+2.26092958E+00
+5.55000000E-01,+0.00000000E+00,-7.80291550E-01,+6.25415939E-01,+1.00000000E+00,+2.46592818E+00,-6.39922717E-01,+7.68439273E-01,+1.00000000E+00,+2.26519402E+00
+5.56000000E-01,+0.00000000E+00,-7.82972399E-01,+6.22056447E-01,+1.00000000E+00,+2.47022622E+00,-6.43208837E-01,+7.65690794E-01,+1.00000000E+00,+2.26947803E+00
+5.57000000E-01,+0.00000000E+00,-7.85643914E-01,+6.18678948E-01,+1.00000000E+00,+2.47453256E+00,-6.46498166E-01,+7.62915540E-01,+1.00000000E+00,+2.27378172E+00
+5.58000000E-01,+0.00000000E+00,-7.88305935E-01,+6.15283474E-01,+1.00000000E+00,+2.47884714E+00,-6.49790557E-01,+7.60113302E-01,+1.00000000E+00,+2.27810519E+00
+5.59000000E-01,+0.00000000E+00,-7.90958302E-01,+6.11870055E-01,+1.00000000E+00,+2.48316993E+00,-6.53085860E-01,+7.57283870E-01,+1.00000000E+00,+2.28244854E+00
+5.60000000E-01,+0.00000000E+00,-7.93600856E-01,+6.08438725E-01,+1.00000000E+00,+2.48750088E+00,-6.56383920E-01,+7.54427034E-01,+1.00000000E+00,+2.28681189E+00
+5.61000000E-01,+0.00000000E+00,-7.96233434E-01,+6.04989519E-01,+1.00000000E+00,+2.49183995E+00,-6.59684582E-01,+7.51542582E-01,+1.00000000E+00,+2.29119532E+00
+5.62000000E-01,+0.00000000E+00,-7.98855878E-01,+6.01522473E-01,+1.00000000E+00,+2.49618709E+00,-6.62987686E-01,+7.48630301E-01,+1.00000000E+00,+2.29559894E+00
+5.63000000E-01,+0.00000000E+00,-8.01468026E-01,+5.98037627E-01,+1.00000000E+00,+2.50054226E+00,-6.66293069E-01,+7.45689980E-01,+1.00000000E+00,+2.30002286E+00
+5.64000000E-01,+0.00000000E+00,-8.04069717E-01,+5.94535021E-01,+1.00000000E+00,+2.50490541E+00,-6.69600565E-01,+7.42721404E-01,+1.00000000E+00,+2.30446718E+00
+5.65000000E-01,+0.00000000E+00,-8.06660790E-01,+5.91014696E-01,+1.00000000E+00,+2.50927650E+00,-6.72910005E-01,+7.39724358E-01,+1.00000000E+00,+2.30893201E+00
+5.66000000E-01,+0.00000000E+00,-8.09241083E-01,+5.87476696E-01,+1.00000000E+00,+2.51365547E+00,-6.76221215E-01,+7.36698628E-01,+1.00000000E+00,+2.31341746E+00
+5.67000000E-01,+0.00000000E+00,-8.11810437E-01,+5.83921068E-01,+1.00000000E+00,+2.51804228E+00,-6.79534021E-01,+7.33643997E-01,+1.00000000E+00,+2.31792362E+00
+5.68000000E-01,+0.00000000E+00,-8.14368689E-01,+5.80347859E-01,+1.00000000E+00,+2.52243688E+00,-6.82848242E-01,+7.30560250E-01,+1.00000000E+00,+2.32245060E+00
+5.69000000E-01,+0.00000000E+00,-8.16915679E-01,+5.76757119E-01,+1.00000000E+00,+2.52683922E+00,-6.86163695E-01,+7.27447169E-01,+1.00000000E+00,+2.32699852E+00
+5.70000000E-01,+0.00000000E+00,-8.19451244E-01,+5.73148898E-01,+1.00000000E+00,+2.53124925E+00,-6.89480194E-01,+7.24304537E-01,+1.00000000E+00,+2.33156747E+00
+5.71000000E-01,+0.00000000E+00,-8.21975224E-01,+5.69523249E-01,+1.00000000E+00,+2.53566692E+00,-6.92797549E-01,+7.21132135E-01,+1.00000000E+00,+2.33615757E+00
+5.72000000E-01,+0.00000000E+00,-8.24487458E-01,+5.65880228E-01,+1.00000000E+00,+2.54009218E+00,-6.96115566E-01,+7.17929745E-01,+1.00000000E+00,+2.34076892E+00
+5.73000000E-01,+0.00000000E+00,-8.26987784E-01,+5.62219891E-01,+1.00000000E+00,+2.54452499E+00,-6.99434048E-01,+7.14697147E-01,+1.00000000E+00,+2.34540164E+00
+5.74000000E-01,+0.00000000E+00,-8.29476041E-01,+5.58542297E-01,+1.00000000E+00,+2.54896527E+00,-7.02752794E-01,+7.11434123E-01,+1.00000000E+00,+2.35005583E+00
+5.75000000E-01,+0.00000000E+00,-8.31952069E-01,+5.54847506E-01,+1.00000000E+00,+2.55341299E+00,-7.06071598E-01,+7.08140451E-01,+1.00000000E+00,+2.35473159E+00
+5.76000000E-01,+0.00000000E+00,-8.34415706E-01,+5.51135581E-01,+1.00000000E+00,+2.55786810E+00,-7.09390253E-01,+7.04815912E-01,+1.00000000E+00,+2.35942904E+00
+5.77000000E-01,+0.00000000E+00,-8.36866793E-01,+5.47406587E-01,+1.00000000E+00,+2.56233052E+00,-7.12708545E-01,+7.01460284E-01,+1.00000000E+00,+2.36414830E+00
+5.78000000E-01,+0.00000000E+00,-8.39305168E-01,+5.43660588E-01,+1.00000000E+00,+2.56680022E+00,-7.16026258E-01,+6.98073347E-01,+1.00000000E+00,+2.36888946E+00
+5.79000000E-01,+0.00000000E+00,-8.41730672E-01,+5.39897654E-01,+1.00000000E+00,+2.57127714E+00,-7.19343172E-01,+6.94654879E-01,+1.00000000E+00,+2.37365264E+00
+5.80000000E-01,+0.00000000E+00,-8.44143144E-01,+5.36117853E-01,+1.00000000E+00,+2.57576122E+00,-7.22659062E-01,+6.91204659E-01,+1.00000000E+00,+2.37843795E+00
+5.81000000E-01,+0.00000000E+00,-8.46542425E-01,+5.32321259E-01,+1.00000000E+00,+2.58025240E+00,-7.25973700E-01,+6.87722464E-01,+1.00000000E+00,+2.38324550E+00
+5.82000000E-01,+0.00000000E+00,-8.48928355E-01,+5.28507945E-01,+1.00000000E+00,+2.58475063E+00,-7.29286853E-01,+6.84208073E-01,+1.00000000E+00,+2.38807540E+00
+5.83000000E-01,+0.00000000E+00,-8.51300775E-01,+5.24677987E-01,+1.00000000E+00,+2.58925584E+00,-7.32598283E-01,+6.80661263E-01,+1.00000000E+00,+2.39292777E+00
+5.84000000E-01,+0.00000000E+00,-8.53659528E-01,+5.20831461E-01,+1.00000000E+00,+2.59376800E+00,-7.35907751E-01,+6.77081813E-01,+1.00000000E+00,+2.39780271E+00
+5.85000000E-01,+0.00000000E+00,-8.56004453E-01,+5.16968449E-01,+1.00000000E+00,+2.59828702E+00,-7.39215011E-01,+6.73469500E-01,+1.00000000E+00,+2.40270035E+00
+5.86000000E-01,+0.00000000E+00,-8.58335393E-01,+5.13089030E-01,+1.00000000E+00,+2.60281286E+00,-7.42519812E-01,+6.69824102E-01,+1.00000000E+00,+2.40762078E+00
+5.87000000E-01,+0.00000000E+00,-8.60652191E-01,+5.09193290E-01,+1.00000000E+00,+2.60734545E+00,-7.45821902E-01,+6.66145398E-01,+1.00000000E+00,+2.41256413E+00
+5.88000000E-01,+0.00000000E+00,-8.62954689E-01,+5.05281312E-01,+1.00000000E+00,+2.61188473E+00,-7.49121021E-01,+6.62433164E-01,+1.00000000E+00,+2.41753051E+00
+5.89000000E-01,+0.00000000E+00,-8.65242731E-01,+5.01353185E-01,+1.00000000E+00,+2.61643065E+00,-7.52416906E-01,+6.58687179E-01,+1.00000000E+00,+2.42252003E+00
+5.90000000E-01,+0.00000000E+00,-8.67516161E-01,+4.97408998E-01,+1.00000000E+00,+2.62098313E+00,-7.55709290E-01,+6.54907222E-01,+1.00000000E+00,+2.42753281E+00
+5.91000000E-01,+0.00000000E+00,-8.69774822E-01,+4.93448841E-01,+1.00000000E+00,+2.62554213E+00,-7.58997900E-01,+6.51093071E-01,+1.00000000E+00,+2.43256895E+00
+5.92000000E-01,+0.00000000E+00,-8.72018561E-01,+4.89472808E-01,+1.00000000E+00,+2.63010757E+00,-7.62282461E-01,+6.47244506E-01,+1.00000000E+00,+2.43762858E+00
+5.93000000E-01,+0.00000000E+00,-8.74247222E-01,+4.85480993E-01,+1.00000000E+00,+2.63467939E+00,-7.65562689E-01,+6.43361305E-01,+1.00000000E+00,+2.44271181E+00
+5.94000000E-01,+0.00000000E+00,-8.76460651E-01,+4.81473495E-01,+1.00000000E+00,+2.63925753E+00,-7.68838300E-01,+6.39443249E-01,+1.00000000E+00,+2.44781875E+00
+5.95000000E-01,+0.00000000E+00,-8.78658696E-01,+4.77450412E-01,+1.00000000E+00,+2.64384192E+00,-7.72109002E-01,+6.35490117E-01,+1.00000000E+00,+2.45294952E+00
+5.96000000E-01,+0.00000000E+00,-8.80841204E-01,+4.73411844E-01,+1.00000000E+00,+2.64843250E+00,-7.75374498E-01,+6.31501692E-01,+1.00000000E+00,+2.45810423E+00
+5.97000000E-01,+0.00000000E+00,-8.83008022E-01,+4.69357895E-01,+1.00000000E+00,+2.65302920E+00,-7.78634489E-01,+6.27477755E-01,+1.00000000E+00,+2.46328301E+00
+5.98000000E-01,+0.00000000E+00,-8.85158999E-01,+4.65288669E-01,+1.00000000E+00,+2.65763195E+00,-7.81888668E-01,+6.23418087E-01,+1.00000000E+00,+2.46848595E+00
+5.99000000E-01,+0.00000000E+00,-8.87293986E-01,+4.61204273E-01,+1.00000000E+00,+2.66224069E+00,-7.85136725E-01,+6.19322472E-01,+1.00000000E+00,+2.47371319E+00
+6.00000000E-01,+0.00000000E+00,-8.89412833E-01,+4.57104816E-01,+1.00000000E+00,+2.66685535E+00,-7.88378343E-01,+6.15190693E-01,+1.00000000E+00,+2.47896483E+00
+6.01000000E-01,+0.00000000E+00,-8.91515390E-01,+4.52990408E-01,+1.00000000E+00,+2.67147586E+00,-7.91613201E-01,+6.11022536E-01,+1.00000000E+00,+2.48424099E+00
+6.02000000E-01,+0.00000000E+00,-8.93601509E-01,+4.48861162E-01,+1.00000000E+00,+2.67610216E+00,-7.94840974E-01,+6.06817787E-01,+1.00000000E+00,+2.48954180E+00
+6.03000000E-01,+0.00000000E+00,-8.95671044E-01,+4.44717192E-01,+1.00000000E+00,+2.68073417E+00,-7.98061329E-01,+6.02576232E-01,+1.00000000E+00,+2.49486735E+00
+6.04000000E-01,+0.00000000E+00,-8.97723848E-01,+4.40558615E-01,+1.00000000E+00,+2.68537182E+00,-8.01273931E-01,+5.98297659E-01,+1.00000000E+00,+2.50021778E+00
+6.05000000E-01,+0.00000000E+00,-8.99759775E-01,+4.36385548E-01,+1.00000000E+00,+2.69001504E+00,-8.04478436E-01,+5.93981857E-01,+1.00000000E+00,+2.50559319E+00
+6.06000000E-01,+0.00000000E+00,-9.01778682E-01,+4.32198112E-01,+1.00000000E+00,+2.69466377E+00,-8.07674498E-01,+5.89628616E-01,+1.00000000E+00,+2.51099371E+00
+6.07000000E-01,+0.00000000E+00,-9.03780425E-01,+4.27996429E-01,+1.00000000E+00,+2.69931792E+00,-8.10861764E-01,+5.85237729E-01,+1.00000000E+00,+2.51641945E+00
+6.08000000E-01,+0.00000000E+00,-9.05764861E-01,+4.23780624E-01,+1.00000000E+00,+2.70397743E+00,-8.14039875E-01,+5.80808989E-01,+1.00000000E+00,+2.52187052E+00
+6.09000000E-01,+0.00000000E+00,-9.07731848E-01,+4.19550821E-01,+1.00000000E+00,+2.70864223E+00,-8.17208467E-01,+5.76342191E-01,+1.00000000E+00,+2.52734705E+00
+6.10000000E-01,+0.00000000E+00,-9.09681248E-01,+4.15307149E-01,+1.00000000E+00,+2.71331223E+00,-8.20367172E-01,+5.71837130E-01,+1.00000000E+00,+2.53284914E+00
+6.11000000E-01,+0.00000000E+00,-9.11612919E-01,+4.11049737E-01,+1.00000000E+00,+2.71798737E+00,-8.23515613E-01,+5.67293606E-01,+1.00000000E+00,+2.53837692E+00
+6.12000000E-01,+0.00000000E+00,-9.13526724E-01,+4.06778717E-01,+1.00000000E+00,+2.72266758E+00,-8.26653410E-01,+5.62711417E-01,+1.00000000E+00,+2.54393051E+00
